tweet_id,sentiment,content
1965326794,surprise,@PassionMD I could see your quote but not vote for it??
1965326932,fear,@JYBeliever sore throat (like hurts to swallow) runny nose and constant sneezing
1965327129,sad,@sky14kemea There gone.  Now I'm going home.  Make me sad to leave the mall.
1965327571,neutral,@AndrewDearling :o And I missed it? And I'll miss the rpt 2mrw  Oh well there's youtube sunday I guess. Thanks Andrew
1965327823,neutral,Making an iMovie of college
1965328081,surprise,"watching a film, recovering from my operation"
1965328181,neutral,@TaraCherish i guess it wasnt meant to be..
1965328537,sad,Smackdown is a lot more boring without Maria.
1965329239,happy,@darkkiller101 I miss you too!!   And don't say &quot;damn&quot;!!!  lol
1965329381,sad,"@DJGigiDred not fare lady, no body naps while I am at work"
1965329545,neutral,Change of plans. I am staying in Brandon.  No Papaya Salad for me.
1965329639,fear,im so tired  &amp;i miss dionee already.
1965329992,happy,Headed to see friends new baby. Gave up trip to the lake cause of dance class. Such a good mama.
1965330141,disgust,i don't wanna go back to school on monday
1965330295,neutral,its really hot out today  being hairy is gay
1965330675,surprise,chillen at gmas! Soooo humid outside!
1965330794,fear,@jeweljk I can't get it to load for me.
1965331169,disgust,it just thundered reallyreally loud at work and this little boy started crying  I wanted to cry too...I hate storms! wah
1965331222,fear,back to work tomorrow  whose idea was it to go back on a saturday?!? Oh wait... that would be mine. FAIL.
1965331688,fear,"@mollyissogyo I made room...I don't have a bed from how much room I made and now I'm outta space for sure lol, and I know I'm pathetic"
1965331787,neutral,Is anyone else having problems following and unfollowing peeps? For me this has gone on for over a week!
1965332022,fear,Im so depressed! I got an 80 on my global test
1965332031,sad,I sooooo miss Chinese takeout!
1965332044,happy,@catrionat7 Lol I Sed Want to Not Ach Dress Up For No Reason. Pleaseeeeeeeeeeeeee Im Bored.  Lol
1965332222,neutral,"@GentleSinner But I don't wanna ruin it  Can't I do it 'spontaneously' first on paper, then copy that spontaneity onto the book? Please?!"
1965332312,happy,hahahahah i woke up at 9 today.. totally missed lecture and the quiz  open lab was useless. chipotle w/ silvera and jenny was greeat 8D
1965332461,neutral,U-Verse is up and blazing at 25Mbps.  I don't have anything to download though
1965332516,happy,Finally got a date for the bonfire tonight. Kinda last option but whatever. None of the chicks I wanted to go with never texted me back
1965332660,neutral,"@dmafiax thanks ALOT, stuck at work with it too"
1965333095,disgust,@DreamsAnais_MJA ..I don't know who gon do the yelling &amp; cussing for upgrades when u go.
1965333129,sad,@kanoaofgomega our love goes out to you Kanoa  sorry for your loss dear
1965333507,sad,I hear tonight is the last jleno show
1965333556,sad,@hanaabanana i know!!!!!!!!! yopu only just got round to watching it?  i cried!!!!!
1965333715,surprise,@shutterbutter @daveydollar ... Way to rub it in guys! Send everyone my love  wish I could be there
1965334008,sad,@darkmornan that was so disappointing
1965334317,fear,hey @mitchelmusso i tried callin u but it wont let me
1965334345,neutral,"Make plans, i have none!!"
1965334463,sad,"recovering from a hard day of homeschooling my dd, chemistry did NOT go well..."
1965334705,happy,So much to tell-Only blip is her immune system hasn't recovered-not yet a newborns. Give it 6 more months.  But that's nothing.
1965334749,sad,"wow, there's still the void of whre thomas left  The heartache is never going to go away"
1965334856,fear,"Wow, NOT free WiFi &amp;&amp; you have to pay for parking!? Reduculous!!!"
1965335072,sad,Darn i dont have guitar tomorrow
1965335103,sad,ticked off cause i can't go see &quot;drag me to hell&quot; with melissa and amber. staying home on a friday night is NOT my thing.
1965335190,happy,I love my puppy
1965335254,fear,@ingridmusic whaaaaaat? oh no! why didn't I know you were here?
1965335437,fear,@aAaAle  haha ...i'll let you know how the show was ... hope here in romania they will show it on Mtv.Sunday morning I have an exam
1965335509,happy,Six feet under theme is on jjj
1965335552,neutral,@nkotb how come u all don't seem to excited to play in DC????
1965335930,disgust,can't upload a picture. I already hate twitter
1965336204,sad,@PrettyGrl_Annie I can't  I'm goin outta twn 2night. Sorrrryyy
1965336483,neutral,You haven't @replied back
1965336492,happy,bbq was great... just relaxing around the house!  dont wanna leave my city but have to tomorrow... got to clean the house when i get back
1965336828,fear,My baby isnt online yet  booooo
1965336958,fear,@willameda I really really hope that doesn't happen.
1965337023,fear,@ebrettrubin i dont get one? fine! i say texting is way more meaningful than twittering
1965337024,disgust,i feeeel like shiit  blahhhhhhhhhhhhhh
1965361319,fear,"Now, I regret not going to see Up today. Damn you, messy room."
1965361389,fear,is at cindy babys house......taking in these last fridays we have together  DR!!! i hope
1965361712,fear,T.G.I.F to bad i have to spend it in the E.R
1965362084,happy,no so sad about that  i'm from MALTA have you heard about it ?
1965362087,surprise,wishes he can just call her.  blah. it used to be so easy to move on. wtf happened?
1965362290,fear,"really don't mind (too much)) sittin @ standstill, listenin 2 music, twttrg. But the gas gauge isn't lookin healthy"
1965362424,fear,@nessa665 this creepy guy when I was walking the dog  I've had my fill of creepers for the day
1965362743,fear,@LaurenConrad it says Lo's page doesnt exist
1965362744,surprise,"i'm thinking that tonight's plans are not gonna happen. sigh...sadface. i shouldn't be surprised, but i am."
1965363114,neutral,Ugh... I definitely speak too soon...
1965363257,disgust,How the fuck do 2833 songs fill an iPod that is supposed to hold 4000?
1965363621,fear,"Sick. Feel like jello, can't talk, and delirious."
1965363684,sad,"@wossy what a smashing show tonight! Love the Killers! Wish I had been there, gutted... Such a shame they got cut off mid-song at the end"
1965363868,neutral,Is heading to work n its freezing!
1965364276,neutral,"my neighbours are far too loud in thier back garden, all I can hear is this loud woman that won't stop laughing"
1965364595,sad,I miss him  ARGH
1965364682,fear,wishing I was anywhere but here...
1965364971,neutral,ACK! Fast forward right through that Coldplay song.
1965365135,fear,@BBC_Fangirl Won't let me watch since i'm in the states.  Boo.
1965365189,sad,"@jpsherman That's true. Unfortunately, the leads in the movies don't die on such a high note. It's more the Friday The 13th model"
1965365236,sad,I  do not want to work tomorrow!
1965365596,fear,"the next 2 weeks, exam wise, are AWFUL. there are 8 exams and I don't see how I can adequately revise all of them  I care least about..."
1965366307,disgust,@karriereKay being sunburnt is horrible
1965366352,sad,"Moving: nothing accessible. Camera broken, kitchen stuff in boxes, no internet.  Makes it hard to cook or blog.  get me to brooklyn!"
1965366397,happy,I have two hours to wait for my tire to get repaired.
1965366629,fear,"@jwalsh well, the requirements are quite high as well"
1965366717,fear,@Erock2106 yeah! but too late  lol
1965366866,fear,Getting ready for my graduation party ........(id much rather be at Hello Marquee or Dane Cook)
1965366962,sad,Early(ish) night tonight - I'm doing overtime at work tomorrow again  boo for working on a Saturday!
1965366981,neutral,@urbanfly I am well and truly at home. But still working!
1965367097,sad,Work is a no go
1965367280,fear,"@LaraLea awww, we JUST missed you then!!  But I'll see you tonight!!"
1965367429,sad,"Really missing hockey already.  Off for a night in Dtn Naperville.  Can't wait for the day off tomorrow,  I have to work Sunday."
1965367460,fear,@apunbindaas ......when I find chays keys  im gonna clean my room up tomorrow. They'll pop up
1965367476,sad,"@aholston Homework bound for the whole weekend, not so fun"
1965367528,sad,Roxie is not feeling very well  http://apps.facebook.com/dogbook/profile/view/6878284
1965367544,happy,I woke up and my hiccups came back!
1965367716,sad,@Wossy The Killers where the best. A bit disappointed that the last song was cut short  Can you watch it in full on Iplayer ?
1965367778,fear,Just woke up from a five hour nap. I still have a headache.  Medication time!
1965367805,fear,@patzilla83 I can't have any.
1965368166,neutral,trying to fix some weird query
1965368335,fear,@tine143 I was going to but I'm siiiick  I'm so mad!!!! Jason said I have to recover fully before I go paintballin again! Are u playing?
1965368474,happy,Last night in Chicago!  Making it one for the record books. Wrigley most likely? See you there?!
1965368852,surprise,i am soo fucking sick of wades mood swings... uhh i hate him.. he's an asshole!! ahhhh
1965368942,fear,@marshallochs i don't have texting.....
1965369695,neutral,"@Umi_and_Alter oh, really i must of missed that post"
1965369734,neutral,"@tommcfly &gt;&gt;i donï¿½t live in UK, so I canï¿½t say what i think..."
1965370260,fear,Because you're everything to me DEMI LOVATO
1965370419,sad,Stuck on the 710 ... Going to my 2nd job ...  ... Why can't I find a good office job???
1965370959,sad,@mitchelmusso I can't call Mitch!  Im from sweden!
1965371415,sad,"@vautlapeine ... you mean the fam , minus ahugs"
1965371746,fear,Have a HUGE headache... don't have asprin here at work.
1965372325,sad,@mpvt another david hughes on your list? I'm hurt  @davidahughes ftw!
1965372502,neutral,Back to marking
1965372531,fear,playing singstar without my fave duetter
1965372657,fear,i cant spell
1965372970,sad,asda ready meal - i don't think i'll ever be the same again
1965373368,neutral,I'm Back and I see I missed Truck and Fish on @RetroRewind
1965373415,fear,@casablancadonna Glad TS brought it! Sorry about ur foot shorty...ur gonna have to relax wit the heels
1965373466,neutral,@mandzz ohwwww  whatever I'm excited anyway.
1965373529,fear,I really want to go to milwaukee but my sis doesn't want to  well she won't tell me
1965373635,surprise,@ClaudeKelly What day is it? What's #FF? I'm worst than you
1965373684,happy,"BBQ's gone well ! Weather stayed good which is a right bonus. Just off to bed, training in the morning at 06:30 then work"
1965373718,fear,This economy thing is getting us down. I stay positive mostly but sometimes it really gets to me. Hoping Todd gets work soon.
1965373839,fear,"@GentleSinner Very afriad  I might copy the picture that I just put up... and change it a little, should I?"
1965374359,fear,it is red hot bin tryin 2 get 2 sleep 4 ages but i cant
1965374422,neutral,@chelseychapman that's a long time ! Well then txt me !  xx
1965374484,fear,i want  to go to a  concert  from fob now!!! i miss  it   can't wait  any longer ...
1965374626,surprise,I got overexcited about pizza and burned my mouth.
1965374663,sad,@littleisis What time are you coming up here? I don't want to spend the day with mom
1965374724,fear,"Sleep time for me now, lots of last minute revision tomoro; exam on Monday  night tweet-ers &lt;3"
1965377929,fear,http://twitpic.com/67rcp - Another one...those were taken at 3 am MET! U see I have a real sleeping disorder
1965377963,happy,i miss k_ris punking me everytime we hung out and effnng me up
1965378068,surprise,Dammit i just locked the keys in the car! had to call mama whos in laughlin to call AAA for me
